article_url,article_doi,is_cited,num_cit,dataset_url,dataset_id,abstract,citation_reference,notes,tips
,,m,,http://arcticdata.io/catalog/view/urn:uuid:f542c3cd-c687-40b0-92d9-05f643906bac,urn:uuid:f542c3cd-c687-40b0-92d9-05f643906bac,"The Arctic Ocean is rapidly losing its summer sea ice cover, leading to anomalous warming of the overlying atmosphere in autumn. Concurrent with this sea ice loss, the Greenland ice sheet has been losing mass recently, with increased surface melt and discharge rates. These changes are of great socioeconomic concern as continued negative trends in the extent of floating sea ice cover and ice sheet mass are likely to have widespread impacts on climate and global sea levels. The investigators propose that the simultaneous decreases in sea ice cover and increased melting of the Greenland ice sheet are connected. On the one hand, both may be largely responding to the same forcing to some degree, such as a generalized warming signal, amplified over the Arctic. On the other hand, it can be hypothesized that sea ice variability, through influences on mixed ocean layer temperatures, overlying air temperatures, column water vapor and atmospheric circulation, influences Greenland ice sheet surface melt and accumulation. Through a combination of data analysis, process studies and modeling, this project seeks to define the interactions between sea ice loss and Greenland ice sheet melt and accumulation. The following major research questions provide a framework for the study: 1) Does sea ice variability influence Greenland ice sheet surface melt (where, when, and how)? 2) What is the nature of storm activity around Greenland in the context of ice and ocean conditions and how might changes in the marine environment influence Greenland surface melt and accumulation in the future? This investigation will take advantage of up-to-date satellite sensor data, in combination with several new atmospheric reanalysis data products, station data and a state-of-the-art regional climate model, performed by a research team who are specialists in regional climate modeling, analysis of geospatial and sequential data analysis, satellite remote sensing and hydroclimatology in the Arctic and Greenland. This project will support students at the University of Colorado, the City College of New York and Rutgers University. The project also includes efforts to recruit undergraduates from underrepresented groups and will support a New Jersey high school teacher to develop lecture plans to be disseminated to a wide audience of K-12 educators at conferences and in journals.",The project also includes efforts to recruit undergraduates from underrepresented groups and will support a New Jersey high school teacher to develop lecture plans to be disseminated to a wide audience of K-12 educators at conferences and in journals,,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:90245808-cf1a-48a2-9cfb-a64522a4ebba,urn:uuid:90245808-cf1a-48a2-9cfb-a64522a4ebba,"The Arctic Ocean is rapidly losing its summer sea ice cover, leading to anomalous warming of the overlying atmosphere in autumn. Concurrent with this sea ice loss, the Greenland ice sheet has been losing mass recently, with increased surface melt and discharge rates. These changes are of great socioeconomic concern as continued negative trends in the extent of floating sea ice cover and ice sheet mass are likely to have widespread impacts on climate and global sea levels. The investigators propose that the simultaneous decreases in sea ice cover and increased melting of the Greenland ice sheet are connected. On the one hand, both may be largely responding to the same forcing to some degree, such as a generalized warming signal, amplified over the Arctic. On the other hand, it can be hypothesized that sea ice variability, through influences on mixed ocean layer temperatures, overlying air temperatures, column water vapor and atmospheric circulation, influences Greenland ice sheet surface melt and accumulation. Through a combination of data analysis, process studies and modeling, this project seeks to define the interactions between sea ice loss and Greenland ice sheet melt and accumulation. The following major research questions provide a framework for the study: 1) Does sea ice variability influence Greenland ice sheet surface melt (where, when, and how)? 2) What is the nature of storm activity around Greenland in the context of ice and ocean conditions and how might changes in the marine environment influence Greenland surface melt and accumulation in the future? This investigation will take advantage of up-to-date satellite sensor data, in combination with several new atmospheric reanalysis data products, station data and a state-of-the-art regional climate model, performed by a research team who are specialists in regional climate modeling, analysis of geospatial and sequential data analysis, satellite remote sensing and hydroclimatology in the Arctic and Greenland. This project will support students at the University of Colorado, the City College of New York and Rutgers University. The project also includes efforts to recruit undergraduates from underrepresented groups and will support a New Jersey high school teacher to develop lecture plans to be disseminated to a wide audience of K-12 educators at conferences and in journals.",The project also includes efforts to recruit undergraduates from underrepresented groups and will support a New Jersey high school teacher to develop lecture plans to be disseminated to a wide audience of K-12 educators at conferences and in journals,,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:cb18c8a9-794f-438f-ba6e-39f3123a2c53,urn:uuid:cb18c8a9-794f-438f-ba6e-39f3123a2c53,"Available data concerning the sinking rates of ice algae are highly divergent, while the characteristics of particles formed from other large organic pools in sea ice have received little study. As an initial step to remedy this situation, funds are provided to study the role of exopolymeric substances (EPS), produced by ice algae, in particle formation. The importance of EPS to particle coagulation and sinking rate is well established for temperate water columns. In sea ice, EPS comprise 20-70% of total particulate organic carbon, but their role in the sinking rate and composition of particles exported from sea ice is poorly understood. Based on previous studies, the PIs predict both positive and negative effects of EPS on particle sinking rate depending on EPS quantity. EPS also is predicted to increase the ratio of carbon to nitrogen (C:N) in the organic matter, which serves as a nutritional indicator. Based on documented trends in the EPS content of first-year Arctic sea ice, the PIs specifically predict slower sinking rates and higher C:N in particles produced after the export of ice algae, and from the upper levels of the ice column. They also predict slower sinking rates and higher C:N where snow cover is thicker. They will measure the sinking rates of particles released from melted sea-ice cores and test their hypotheses by relating the observed sinking rates to variables such as EPS concentration in the ice. Changes in the contribution of the sea-ice community to different flux periods will be investigated using microscopy and DNA-based molecular techniques. Finally, to help explain the spatial variability in the EPS content of sea ice, they will quantify EPS production rates of cultured ice algae as a function of light level. This work is designed to provide a conceptual framework for understanding and predicting spatial and temporal variability in the sinking rates and nutritional quality of particles released from Arctic sea ice in relation to variables measured in the ice such as: snow depth, chlorophyll, particulate organic carbon, and EPS. The knowledge resulting from this study will contribute to our understanding of the Arctic Ocean carbon cycle and how it may be modified in response to climate variability.","c(""Available data concerning the sinking rates of ice algae are highly divergent, while the characteristics of particles formed from other large organic pools in sea ice have received little study"", "" As an initial step to remedy this situation, funds are provided to study the role of exopolymeric substances (EPS), produced by ice algae, in particle formation"", "" The importance of EPS to particle coagulation and sinking rate is well established for temperate water columns"", "" In sea ice, EPS comprise 20-70% of total particulate organic carbon, but their role in the sinking rate and composition of particles exported from sea ice is poorly understood"", 
"" Based on previous studies, the PIs predict both positive and negative effects of EPS on particle sinking rate depending on EPS quantity"", "" Based on documented trends in the EPS content of first-year Arctic sea ice, the PIs specifically predict slower sinking rates and higher C:N in particles produced after the export of ice algae, and from the upper levels of the ice column"", "" They will measure the sinking rates of particles released from melted sea-ice cores and test their hypotheses by relating the observed sinking rates to variables such as EPS concentration in the ice"", 
"" This work is designed to provide a conceptual framework for understanding and predicting spatial and temporal variability in the sinking rates and nutritional quality of particles released from Arctic sea ice in relation to variables measured in the ice such as: snow depth, chlorophyll, particulate organic carbon, and EPS"")",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2000001N,doi:10.18739/A2000001N,"Available data concerning the sinking rates of ice algae are highly divergent, while the characteristics of particles formed from other large organic pools in sea ice have received little study. As an initial step to remedy this situation, funds are provided to study the role of exopolymeric substances (EPS), produced by ice algae, in particle formation. The importance of EPS to particle coagulation and sinking rate is well established for temperate water columns. In sea ice, EPS comprise 20-70% of total particulate organic carbon, but their role in the sinking rate and composition of particles exported from sea ice is poorly understood. Based on previous studies, the PIs predict both positive and negative effects of EPS on particle sinking rate depending on EPS quantity. EPS also is predicted to increase the ratio of carbon to nitrogen (C:N) in the organic matter, which serves as a nutritional indicator. Based on documented trends in the EPS content of first-year Arctic sea ice, the PIs specifically predict slower sinking rates and higher C:N in particles produced after the export of ice algae, and from the upper levels of the ice column. They also predict slower sinking rates and higher C:N where snow cover is thicker. They will measure the sinking rates of particles released from melted sea-ice cores and test their hypotheses by relating the observed sinking rates to variables such as EPS concentration in the ice. Changes in the contribution of the sea-ice community to different flux periods will be investigated using microscopy and DNA-based molecular techniques. Finally, to help explain the spatial variability in the EPS content of sea ice, they will quantify EPS production rates of cultured ice algae as a function of light level. This work is designed to provide a conceptual framework for understanding and predicting spatial and temporal variability in the sinking rates and nutritional quality of particles released from Arctic sea ice in relation to variables measured in the ice such as: snow depth, chlorophyll, particulate organic carbon, and EPS. The knowledge resulting from this study will contribute to our understanding of the Arctic Ocean carbon cycle and how it may be modified in response to climate variability.","c(""Available data concerning the sinking rates of ice algae are highly divergent, while the characteristics of particles formed from other large organic pools in sea ice have received little study"", "" As an initial step to remedy this situation, funds are provided to study the role of exopolymeric substances (EPS), produced by ice algae, in particle formation"", "" The importance of EPS to particle coagulation and sinking rate is well established for temperate water columns"", "" In sea ice, EPS comprise 20-70% of total particulate organic carbon, but their role in the sinking rate and composition of particles exported from sea ice is poorly understood"", 
"" Based on previous studies, the PIs predict both positive and negative effects of EPS on particle sinking rate depending on EPS quantity"", "" Based on documented trends in the EPS content of first-year Arctic sea ice, the PIs specifically predict slower sinking rates and higher C:N in particles produced after the export of ice algae, and from the upper levels of the ice column"", "" They will measure the sinking rates of particles released from melted sea-ice cores and test their hypotheses by relating the observed sinking rates to variables such as EPS concentration in the ice"", 
"" This work is designed to provide a conceptual framework for understanding and predicting spatial and temporal variability in the sinking rates and nutritional quality of particles released from Arctic sea ice in relation to variables measured in the ice such as: snow depth, chlorophyll, particulate organic carbon, and EPS"")",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2ZG6G73B,doi:10.18739/A2ZG6G73B,"Atmospheric nuclear weapons testing (NWT) resulted in the injection of plutonium (Pu) into the atmosphere and subsequent global deposition. We present a new method for continuous semi-quantitative measurement of 239Pu in ice cores, which was used to develop annual records of fallout from NWT in ten ice cores from Greenland and Antarctica. The 239Pu was measured directly using an Inductively Coupled Plasma - Sector Field Mass Spectrometer, thereby reducing analysis time and increasing depth-resolution with respect to previous methods. To validate this method, we compared our one year averaged results to published 239Pu records and other records of NWT. The 239Pu profiles from four Arctic ice cores reflected global trends in NWT and were in agreement with discrete Pu profiles from lower latitude ice cores. The 239Pu measurements in the Antarctic ice cores tracked low latitude NWT, consistent with previously published discrete records from Antarctica. Advantages of the continuous 239Pu measurement method are (1) reduced sample preparation and analysis time; (2) no requirement for additional ice samples for NWT fallout determinations; (3) measurements are exactly co-registered with all other chemical, elemental, isotopic, and gas measurements from the continuous analytical system; and (4) the long half-life means the 239Pu record is stable through time.","c("" To validate this method, we compared our one year averaged results to published 239Pu records and other records of NWT"", "" The 239Pu measurements in the Antarctic ice cores tracked low latitude NWT, consistent with previously published discrete records from Antarctica"")",,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:efbf5ebc-6880-47f7-8d5e-7c0777adb90b,urn:uuid:efbf5ebc-6880-47f7-8d5e-7c0777adb90b,"This project is a collaboration with Barry, CIRES, University of Colorado, Boulder (0632296). This project will develop a Cooperative Arctic Data and Information Service (CADIS) that will support the Arctic Observing Network (AON) and Study of Environmental Arctic Change (SEARCH) programs. CADIS will provide the discovery, access, and use of scientific data by providing near-real-time data delivery, a repository for data storage, a portal for the discovery, and tools to manipulate data. This system and data service will be built in a stepwise coherent manner and result in comprehensive long-term management for Arctic scientific data. CADIS will be a joint effort of the University Corporation for Atmospheric Research (UCAR), the National Snow and Ice Data Center (NSIDC), and the National Center for Atmospheric Research (NCAR). The project team will develop a new body of cyberinfrastructure by leveraging, integrating, and extending UCAR's Community Data Portal (CDP) framework and Unidata's THREDDS environment to form the CADIS system and portal. The CADIS portal will make it easier for scientists to locate, display, subset, publish, and analyze related data sets provided by a network of data providers. In the first year, a metadata plan will be completed; it will include AON projects and Long Term Observatory (LTO) projects. In the second year, the CADIS portal will be populated with metadata from the AON and LTO projects. In the third year, real-time delivery through CADIS of selected AON and IASOA (International Arctic System for Observing the Atmosphere) data will be accomplished, and tools for searching via a map interface, and a map server showing the location of selected AON or SEARCH components (where metadata are available) will be added. Also in the third year, system performance will be evaluated and documented, and a future direction charted. Guidance from the scientific and lay user communities will be key to implementing the CADIS facility. Information will be received via questionnaires, meetings, standing committees and individual queries to assess CADIS effectiveness and recommend improvements. This project is highly relevant to International Polar Year goals for developing comprehensive data management plans and creating legacy data sets. The intellectual merit lies in the stepwise development of a new cyberinfrastructure for management of Arctic scientific data. The broader impact of CADIS is that it creates a foundation for long-term access to data archives, discovery, delivery and analysis by the Arctic science community and other users."," The CADIS portal will make it easier for scientists to locate, display, subset, publish, and analyze related data sets provided by a network of data providers",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2125Q85R,doi:10.18739/A2125Q85R,"We conducted a survey along the Beaufort margin to investigate the origin of the Younger Dryas cooling that began about 13,000 years ago. For decades this cold event has been associated with sea ice in the Arctic and North Atlantic Oceans, and the storage and release of fresh water from a large glacial lake in North America, yet its origin remains controversial. Radiocarbon dates, isotope data, acoustic character and grain size data have fingerprinted the potential catastrophic flood deposit along the Beaufort margin in the Arctic Ocean. The marine evidence is consistent with the onshore data and provides a much-improved age model for the catastrophic glacial lake draining.  The origin of Younger Dryas (YD) cooling at ~13 ka, after 2 kyr of postglacial warming, is a century-old climate problem. The YD is thought to have resulted from a slow-down of the Atlantic meridional overturning circulation (AMOC) in response to a flood of Laurentide ice sheet meltwater from glacial Lake Agassiz in Canada. Although there is no oxygen isotopic (d18O) evidence in the western North Atlantic for a local source of meltwater where it was predicted, we report here that the eastern Beaufort Sea contains the long-sought d18O minimum at ~12.9 ka, suggesting that Lake Agassiz meltwater flowed down the Mackenzie River and into the Arctic Ocean. This fresh water would have traveled north along the Canadian Archipelago, and through Fram Strait to the Nordic Seas where surface freshening and freezing near sites of deep water formation would have suppressed convection and caused the YD by reducing the AMOC.  During the Younger Dryas dramatic changes to regional climates occurred. Models of oceanographic circulation predict that freshwater from the glacier lakes made their way from the Arctic to the north Atlantic Ocean. There it disrupted a circulation pattern that stretches from Greenland to the Southern Ocean. In normal mode, the AMOC transports warm equatorial waters poleward and releases heat to the atmosphere. Such a disruption caused substantial cooling in Europe, The Younger Dryas in fact takes its name from a flower (Dryas octopetala) that flourished in the continent’s cold conditions at the time. The Younger Dryas cooling lasted only a short time in an overall warming period that lasted 20,000 years, but it’s an important example of how feedbacks affect the climate system. Overall trends of warming or cooling on Earth are not linear but are punctuated by reversals and accelerations such as this one. Such events help scientists interpret current trends, distinguishing global climate signals from regional signals.  The findings from this study will stimulate more research on how much fresh water is really necessary to cause a change in the system and weakening of the AMOC. It certainly calls further attention to the warming we're observing in the Arctic today, and the accelerated melting of Greenland ice. Earlier in 2018, a paper published by researchers at the University College London and Woods Hole Oceanographic Institution found evidence that the AMOC hasn’t been running at peak strength since the mid-1800s and is currently at its weakest point in the past 1,600 years. Continued weakening could disrupt weather patterns from the U.S. and Europe to the African Sahel. In summary, it is important to study past rapid climate events because they may provide important clues regarding future events.  Cruise data from the project, ""Testing the Northern Route for Younger Dryas Meltwater"". Includes all the raw shipboard data collected in late summer 2013 on the U.S. Coast Guard Cutter Healy:  •	ADCP → Multiplexed data collected using a Hawaii UHDAS instrument system. All data available as a tarball doi:10.7284/112637.  •	CTD → CTD (Conductivity, Temperature, Depth) data collected using a Sea-Bird SBE-911plus instrument system. All data available as a tarball doi:10.7284/118783.  •	Metstation → Unprocessed Meteorological Station data collected using a SIO MET-System instrument system. All data available as a tarball doi:10.7284/119525.  •	Multibeam → Raw Multibeam Echosounder data collected using a Kongsberg EM122 instrument system. All data files available in native format (.ALL) doi:10.7284/112642.  •	Knudsen Subbottom → Raw subbottom data collected using a Knudsen Chirp 3260. All data files available in native format (.kea, .keb, .sgy) doi:10.7284/113452.  Towed Chirp data were also collected during parts of this cruise:  Raw seismic reflection sub-bottom data collected with a towed Edgetech 512i CHIRP sub-bottom profiler from Scripps Institution of Oceanography. The data files are in SEG-Y format and contain real-time GPS navigation in the header. All data files are available in native format (.sgy) doi:10.1594/IEDA/324150.  Shipboard data was collected throughout the entire cruise except the two subbottom systems. Either the Towed Chirp system or the Knudsen Chirp was used at any given time due to source frequency conflicts. The subbottom data was collected to identify coring targets. It was also collected during transits between potential coring locations. Potential coring locations were based on information from previous research and subbottom stratigraphy."," Earlier in 2018, a paper published by researchers at the University College London and Woods Hole Oceanographic Institution found evidence that the AMOC hasn’t been running at peak strength since the mid-1800s and is currently at its weakest point in the past 1,600 years",,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:130bc82b-5a71-487a-9dff-74d8a8ef62b5,urn:uuid:130bc82b-5a71-487a-9dff-74d8a8ef62b5,"The project will be a ?proof of concept? for a new instrument platform called the Autonomous Arctic Infrared Observer (AAIRO). The primary goal is to assess the value of data products retrieved from simulated AAIRO measurements relative to instruments that are currently deployed as part of the ICECAPS experiment. [ICECAPS stands for Integrated Characterization of Energy, Clouds, Atmospheric state, and Precipitation at Summit.] A computer model will be developed that simulates the operation of the AAIRO by degrading the spectral resolution of spectra from the Polar Atmospheric Emitted Radiance Interferometer (P-AERI) deployed at Summit, Greenland. Algorithms will be used to retrieve atmospheric properties from the simulated AAIRO spectra. Retrieved properties will include near-surface temperature structure, trace gas amounts of water vapor, carbon monoxide, and methane, and macrophysical (fraction, base height) and microphysical properties (phase, effective particle radius, optical depth) of clouds. Retrieved properties from the AAIRO simulator will be compared to those retrieved from the suite of ICECAPS instruments. This project will prove the usefulness of the AAIRO as a complementary instrument within the broader context of NSF?s Arctic Observing Network and will set the stage for future development of the actual AAIRO instrument. A graduate student and a postdoctoral fellow who will have the opportunity to be involved in both infrared instrument design and remote sensing retrievals. Proof of the AAIRO?s measurement capabilities could potentially improve the polar research community?s ability to address the basic science questions outlined in the SEARCH Implementation Plan. The potential development of an instrument like that AAIRO complements other existing and proposed sensors and could provide a more complete network of observations that are critical for understanding the Arctic system."," Retrieved properties will include near-surface temperature structure, trace gas amounts of water vapor, carbon monoxide, and methane, and macrophysical (fraction, base height) and microphysical properties (phase, effective particle radius, optical depth) of clouds",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2086358J,doi:10.18739/A2086358J,"Climate change is amplified in the Arctic, most dramatically seen as a significant reduction in summer sea ice. Unfortunately, satellite observations of sea ice only extend back to 1979, and direct observations before then are spotty at best. Recently, there have been several advances in sea ice proxies. Specifically improvements in diatom-based proxies and the molecular biomarker, IP25, have allowed quantitative reconstructions of Arctic sea ice. Today, the Bering Sea is seasonally covered in sea ice, and diatoms dominate primary productivity there. This makes it an ideal location for a diatom-based sea ice proxy. This proxy is still in development and will be based on the data presented here compared to satellite-derived sea ice concentration averaged over the ten years preceding sampling. The data set archived here contains diatom counts and detailed grain size analysis for a suite of core tops spanning the range of annual sea ice concentration found in the Bering Sea. Samples were collected on board the Healy during May 2006 and June 2007 as well as from two USGS cruises in 1969. Fifty-seven diatom taxa are recorded and diatom counts are presented in relative percent abundances. Grain size is calculated using a laser diffraction particle size analyzer and is reported as weight percent for grain size bins ranging from 0.375 to 1822 Î¼m.",Grain size is calculated using a laser diffraction particle size analyzer and is reported as weight percent for grain size bins ranging from 0,,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A27H1DM98,doi:10.18739/A27H1DM98,"Regime shift in the Pacific Decadal Oscillation (PDO) and changes in the intensity of the Aleutian Low have manifest significant impacts on the Bering Sea ecosystem from commercially important fisheries to phytoplankton.  This leads us to examine Bering Sea shelf sediments in an effort to determine if recent environmental changes are recorded in the sediments deposited over the past half a century. Samples were collected on board the USCGC Healy Icebreaker during May 2006 and June 2007. Haps cores were collected and subsampled either by slicing the sediments at 1 cm intervals or by pushing a polyvinyl chloride (PVC) pipe into the center of the Haps core. The data set archived here contains diatom counts, detailed grain size analysis, magnetic susceptibility, and x-radiographs for a suite of short cores. One core, DBSB, was dated using 210-Pb and 137-Cs. It was found to reach back to 1949 at 13 cm depth. Forty-six diatom taxa are recorded and diatom counts are presented either as raw counts or as relative percent abundances. Grain size is calculated using a laser diffraction particle size analyzer and is reported as weight percent for grain size bins ranging from 0.01 to 3700 Î¼m. Lead and cesium isotopes are reported in Becquerels per gram and magnetic susceptibility is reported in SI units. X-radiographs are archived as images. These data show that the sediments are moderately bioturbated, but still reflect changing environmental conditions since 1950.",Grain size is calculated using a laser diffraction particle size analyzer and is reported as weight percent for grain size bins ranging from 0,,
,,m,,http://arcticdata.io/catalog/view/urn:uuid:e4f2dd8a-e4f1-4ca1-ad28-2c3504bc909d,urn:uuid:e4f2dd8a-e4f1-4ca1-ad28-2c3504bc909d,"Arctic environments have been profoundly affected by global climate change, and changes in tundra habitats, including changes in snow conditions, climatic variability and habitat types are predicted to have major impacts on the biodiversity and distribution of arctic biota. One likely impact of climatic change will be a decoupling of biological interactions among organisms at different trophic levels, leading to a 'phenological mismatch' in the seasonal timing of life-history events for plants, insects, birds and higher-level predators. Arctic breeding shorebirds are expected to be 'integrative sentinels' for the effects of global climate change because high energetic requirements, long-distance migratory movements, and synchronized timing of seasonal activities increase their vulnerability to changing environments. This project will examine the effects of environmental conditions in the Arctic on the ecology and trophic relationships of two species of migratory shorebirds: Semipalmated Sandpipers (Calidris pusilla) and Western Sandpipers (C. mauri). One challenge for assessing the ecological consequences of climate change is a lack of baseline data for most organisms. A unique feature of this project is that the researcher collected detailed data on the seasonal timing, demography and movements of sandpipers in a 4-year period (1993-1996) at an undisturbed 4 square km coastal tundra study site near Nome, Alaska. In this 3-year field project (2011-2013) the research team will monitor shorebird populations and four key environmental factors: climatic conditions, arthropod emergence, abundance of small mammals and predators. They will also deploy geolocator tags to determine migration routes and nonbreeding sites for the study populations. Data on shorebird ecology will be collected using standardized field protocols at the same site, under the direction of the lead investigator who collected the original data, and will span a 15-20 year interval of environmental change. The broader context of our research will be the comprehensive knowledge of the annual cycle of migratory sandpipers that has been developed under the 16-year research program of the 'Western Sandpiper Research Network'. This is one of the first field studies to test predictions of the 'phenological mismatch' hypothesis for arctic-breeding shorebirds and to examine long-term changes in trophic interactions among food resources, migratory sandpipers, and their predators. The hypothesis will be rejected if long-term changes are lacking but standardized sampling will provide a framework for future studies of ecological resilience. The hypothesis will be supported if warming climatic conditions have changed the timing of insect emergence without changes in phenology of shorebird nesting, potentially leading to declines in densities of nesting birds. Strong inferences about the effects of arctic conditions can be made because the study species breed sympatrically but have different migration routes and nonbreeding areas. This project will provide insights for conservation of migratory birds that breed at high latitudes in the Arctic. Traditional methods for surveying arctic birds are based on nest monitoring and this project will evaluate the extent to which more intensive demographic approaches are a useful alternative. The project will offer training opportunities for one PhD student and up to six undergraduate students. Outreach in the community of Nome, Alaska will include annual meetings with native stakeholders, interviews with journalists, and preparation of public display media for the Nome visitor center."," Outreach in the community of Nome, Alaska will include annual meetings with native stakeholders, interviews with journalists, and preparation of public display media for the Nome visitor center",,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A21834279,doi:10.18739/A21834279,"Current allometric relationships lack data for phytoplankton grown under polar temperatures (e.g., <8°C).  This data set examines whether allometric relationships for polar diatoms, an ecologically and biogeochemically important phytoplankton group in polar ecosystems, is similar to their low-latitude counterparts.  11 strains of diatoms isolated from polar waters (both Arctic and Antarctic) were grown in the laboratory to quantify cellular carbon (C), nitrogen (N), phosphorus (P), silica (Si), cell number and biovolume during mid-exponential and early stationary growth phases.  These same parameters were also quantified for clones grown under N and light limitation but constant temperature and photoperiod.  A clear allometric log-log relationship was observed between cell quotas and biovolume with resulting regression slopes (excluded one outlier species) that were more similar to published values (low latitude clones) for each element.  However, diatoms grown at polar temperatures have a much higher cell quota per unit cell volume (i.e., element density).",A clear allometric log-log relationship was observed between cell quotas and biovolume with resulting regression slopes (excluded one outlier species) that were more similar to published values (low latitude clones) for each element,,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A2RS66,doi:10.18739/A2RS66,"Frost flowers (FF) have been studied for their potential influence on ice-surface reflectivity and roles in atmospheric chemistry, but not as microbial habitats. We examined FF grown in a freezer laboratory from a bacteria-containing saline solution and FF formed naturally in the coastal (April) and central Arctic Ocean (September). All FF contained bacteria (up to 3.46 × 10^6 per ml in natural FF) with densities 3 6-fold higher than in underlying ice. Bacterial abundance correlated strongly with salinity in FF (p values less than or equal to 0.001), a correlation that held for all components of the surface-ice environment (p < 0.0001, coastal samples). Concentrations of extracellular polysaccharides were also elevated in FF and brine skim relative to underlying ice (up to 74-fold higher). Here we consider implications of finding microbes and exopolymers within the chemically reactive surface-ice environment to the photolytic production of oxidants and long-range transport of potential ice-nucleating particles in the atmosphere. Citation: Bowman, J. S., and J. W. Deming (2010), Elevated bacterial abundance and exopolymers in saline frost flowers and implications for atmospheric chemistry and microbial dispersal, Geophys. Res. Lett., 37, L13501, doi:10.1029/ 2010GL043020.",Here we consider implications of finding microbes and exopolymers within the chemically reactive surface-ice environment to the photolytic production of oxidants and long-range transport of potential ice-nucleating particles in the atmosphere,,
,,m,,http://arcticdata.io/catalog/view/doi:10.18739/A28K74X1D,doi:10.18739/A28K74X1D,"Funds are provided to determine how arctic zooplankton communities have varied over interannual to decadal periods, from regional to panarctic scales. The PI states the specific hypotheses that zooplankton biomass may be increasing, due to environmental changes, and that the prevalence of the dominant copepod in deeper waters, Calanus hyperboreus, may be eroded by smaller congeneric species. He will assess the validity of this hypothesis by (1) filling the regional data gap over the Canada Basin through analysis of zooplankton samples collected or to be collected by the himself between 2002-2011; (2) assembling available zooplankton and environmental data throughout the Arctic into a single data portal for a GIS-based and spatially explicit modeling of community structures, species abundances, biomass, and distributions; and (3) rescuing precious older ?unpublished? data sets and grey literature worldwide, many of which he has already assembled or will have full access to, that will strengthen and extend his modeling efforts back more than 50 years.",unpublished,,
